Year,SiteName,TripNo,MonthYear,Date,SiteGrid,FID,Species,Family,AvgOfCover,AvgOfFL,AvgOfSeed,deadOrAlive
1995,Main Camp,30,Jul.95,1995-07-01,MC9,1,Sida fibulifera,Sida,7.5,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC9,1,Trachymene glaucifolia,Trachymene,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC9,1,Trianthema pilosa,Trianthema,1,1.5,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC9,1,Triodia basedowii,Triodia,43,0,1,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Acacia 1,Acacia,1.5,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Acacia cambagei,Acacia,3,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Aristida contorta,Aristida,1.5,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Blennodia canescens,Blennodia,1,0,1.25,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Calocephalus platycephalus,Calocephalus,1,0,1,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Grevillea stenobotrya,Grevillea,3,0,1,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Helipterium molle,Helipterium,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Helipterum floribundum,Helipterum,1,0,0.333333333,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Oldenlandia pterospora,Oldenlandia,1,0,1.5,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Portulaca spp,Portulaca,3,3,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Ptilotus latifolius,Ptilotus,1,0,1,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Ptilotus polystachyus,Ptilotus,1,0,1,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Rhagdonia spp,Rhagdonia,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Scaveola parviflora,Scaveola,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Sida fibulifera,Sida,3.333333333,0.666666667,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Tephrosea rosea,Tephrosea,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Trianthema pilosa,Trianthema,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Triodia basedowii,Triodia,24,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC9,1,Zygochloa paradoxa,Zygochloa,1,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC9,1,Acacia cambegei,Acacia,5,25,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC9,1,Aristida contorta,Aristida,5,5,5,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC9,1,Triodia basedowii,Triodia,22.5,10,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Acacia cambagei,Acacia,25,,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Calandrinia balonensis,Calandrinia,1,2.25,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Euphorbia drummondii,Euphorbia,1,1,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Goodenia cycloptera,Goodenia,1,2,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Helipterum floribundum,Helipterum,1,,3,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Helipterum moschatum,Helipterum,1,,2,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Imbulus sp,Imbulus,1,,3,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Myriocephalus stuartii,Myriocephalus,1,1,1,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Ptilotus latifolius,Ptilotus,1,0,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Ptilotus polystachyus,Ptilotus,1,0.666666667,2.666666667,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Sida fibulifera,Sida,5,1,2,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Sida trichopoda,Sida,1,,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Tephrosea rosea,Tephrosea,5,,,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Trachymene glaucifolia,Trachymene,3,1.25,3.25,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Trichodesma zeylanicum,Trichodesma,1,0,0,Alive
1996,Main Camp,39,Oct.96,1996-10-01,MC9,1,Triodia basedowii,Triodia,20,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Acacia bivenosa,Acacia,2,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Acacia cambagei,Acacia,5,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Aristida contorta,Aristida,1.8,0.2,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Calandrinia balonensis,Calandrinia,1,0,0.4,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Calocephalus platycephalus,Calocephalus,1,3,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Einadia nutans,Einadia,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Goodenia cycloptera,Goodenia,1,0,0.666666667,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Grevillea stenobotrya,Grevillea,4,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Haloragis gossei,Haloragis,1,2,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Helipterum floribundum,Helipterum,1,0,3,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Ptilotus polystachyus,Ptilotus,1,0,0.333333333,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Salsola kali,Salsola,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Sida fibulifera,Sida,1.666666667,0.333333333,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Tephrosea rosea,Tephrosea,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Trachymene glaucifolia,Trachymene,1.2,0,1.8,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC9,1,Triodia basedowii,Triodia,30,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Acacia cambagei,Acacia,15,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Aristida contorta,Aristida,5.4,0,0.6,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Dactyloctenium radulans,Dactyloctenium,15,0,1,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Eremophila macdonnellii,Eremophila,5,0,4,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Eriachne aristidea,Eriachne,3,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Fimbristylis dichotoma,Fimbristylis,5,0,2,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Goodenia cycloptera,Goodenia,1,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Grevillea stenobotrya,Grevillea,35,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Oldenlandia pterospora,Oldenlandia,1,0,1,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Scaveola depauperata,Scaveola,5,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Sida fibulifera,Sida,5,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Tephrosea rosea,Tephrosea,1,0,0,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Trianthema pilosa,Trianthema,1,0,0.5,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Triodia basedowii,Triodia,22,0,0.2,Alive
1997,Main Camp,47,Oct.97,1997-10-01,MC9,1,Yakirra australiensis,Yakirra,6.666666667,0,0.666666667,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC9,1,Acacia cambagei,Acacia,37.5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC9,1,Aristida contorta,Aristida,6.666666667,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC9,1,Eriachne aristidea,Eriachne,3,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC9,1,Grevillea stenobotrya,Grevillea,40,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC9,1,Sida fibulifera,Sida,5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC9,1,Tephrosea rosea,Tephrosea,1,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC9,1,Triodia basedowii,Triodia,30,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,Acacia georginae,Acacia,10,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,Aristida contorta,Aristida,2.833333333,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,Atriplex nummularia,Atriplex,1,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,cats head burr,cats,2,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,Grevillea stenobotrya,Grevillea,6,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,Sida fibulifera,Sida,4,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,Tephrosea rosea,Tephrosea,2,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC9,1,Triodia basedowii,Triodia,32,0,0,Alive
1998,Main Camp,50,Apr.98,1998-04-01,MC9,1,Acacia georginae,Acacia,10,0,0,Alive
1998,Main Camp,50,Apr.98,1998-04-01,MC9,1,Aristida contorta,Aristida,1.666666667,0,0,Alive
1998,Main Camp,50,Apr.98,1998-04-01,MC9,1,Grevillea stenobotrya,Grevillea,10,0,0,Alive
1998,Main Camp,50,Apr.98,1998-04-01,MC9,1,Sarcostemma australe,Sarcostemma,1,0,0,Alive
1998,Main Camp,50,Apr.98,1998-04-01,MC9,1,Sida spp,Sida,2,0,0,Alive
1998,Main Camp,50,Apr.98,1998-04-01,MC9,1,Tephrosea rosea,Tephrosea,1,0,0,Alive
1998,Main Camp,50,Apr.98,1998-04-01,MC9,1,Triodia basedowii,Triodia,35.4,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Acacia georginae,Acacia,10,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Aristida contorta,Aristida,1,0,0.75,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Atriplex spp,Atriplex,2,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Euphorbia tannensis,Euphorbia,1,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Fimbristylis dichotoma,Fimbristylis,1.5,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Grevillea stenobotrya,Grevillea,8.5,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Portulaca spp,Portulaca,1,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Sida spp,Sida,2,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Tephrosea rosea,Tephrosea,1,0,0,Alive
1999,Main Camp,55,Mar.99,1999-03-01,MC9,1,Triodia basedowii,Triodia,36,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC9,1,Acacia georginae,Acacia,5,5,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC9,1,Aristida contorta,Aristida,1,0,1,Alive
1999,Main Camp,57,May.99,1999-05-01,MC9,1,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC9,1,Grevillea stenobotrya,Grevillea,10,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC9,1,Sida fibulifera,Sida,1,0,0,Alive
1999,Main Camp,57,May.99,1999-05-01,MC9,1,Triodia basedowii,Triodia,37,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Acacia cambagei,Acacia,10,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Aristida contorta,Aristida,1,0,2,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Atriplex spp,Atriplex,2,1,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Calandrinia balonensis,Calandrinia,1.6,3,0.2,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Euphorbia tannensis,Euphorbia,1,2,4,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Grevillea stenobotrya,Grevillea,6,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Myriocephalus stuartii,Myriocephalus,1,2,2,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Sida fibulifera,Sida,2,0,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Trachymene glaucifolia,Trachymene,1,2,0,Alive
1999,Main Camp,59,Aug.99,1999-08-01,MC9,1,Triodia basedowii,Triodia,33,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Acacia georginae,Acacia,5,1,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Aristida contorta,Aristida,6,0,2.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Dactyloctenium radulans,Dactyloctenium,5.5,0,1,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Eriachne aristidea,Eriachne,2.333333333,0,1,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Euphorbia drummondii,Euphorbia,1,2,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Euphorbia tannensis,Euphorbia,3,1,3.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Fimbristylis dichotoma,Fimbristylis,2,0,2,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Grevillea stenobotrya,Grevillea,18,4,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Indigofera spp,Indigofera,5.5,0,4.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Oldenlandia pterospora,Oldenlandia,3.5,0,3.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Pea C,Pea,1,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Pea D,Pea,1,0,2,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Portulaca intraterranea,Portulaca,2,0,1,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Ptilotus polystachyus,Ptilotus,1.333333333,2.333333333,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Sida fibulifera,Sida,5,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Tephrosea rosea,Tephrosea,1,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Trachymene glaucifolia,Trachymene,1.4,2.8,1.2,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Trianthema pilosa,Trianthema,3.666666667,2,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Triodia basedowii,Triodia,31.25,0.5,1,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC9,1,Yakirra australiensis,Yakirra,4.2,0,1.2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Acacia dictyophleba,Acacia,15,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Acacia georginae,Acacia,65,0,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Aristida contorta,Aristida,15.32258065,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Atriplex nummularia,Atriplex,8.75,2.25,0.5,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Crotalaria eremaea,Crotalaria,12,2.333333333,2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Dactyloctenium radulans,Dactyloctenium,12.125,0,0.125,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Enchylaena tomentosa,Enchylaena,12.5,0.5,0.333333333,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Eragrostis eriopoda,Eragrostis,3,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Eriachne aristidea,Eriachne,9.421052632,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Euphorbia drummondii,Euphorbia,8.375,2,1.375,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Euphorbia tannensis,Euphorbia,7.5,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Evolvulus alsinoides,Evolvulus,12.5,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Goodenia cycloptera,Goodenia,8.6,1.2,0.6,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Grevillea stenobotrya,Grevillea,19,1,0.4,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Lechenaultia divaricata,Lechenaultia,20,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,narrow-leaf Sida,narrow-leaf,5,0,2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Oldenlandia pterospora,Oldenlandia,5,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Othonna gregorii,Othonna,5,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Ptilotus polystachyus,Ptilotus,5,0,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Scaveola depauperata,Scaveola,20,0,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Senna pleurocarpa,Senna,8.6,1.6,0.2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Sida fibulifera,Sida,8.230769231,0.153846154,0.153846154,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Sida trichopoda,Sida,5,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Solanum quadriloculatum,Solanum,10,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Tephrosea rosea,Tephrosea,10.6,1.2,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Triodia basedowii,Triodia,35.15625,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC9,1,Yakirra australiensis,Yakirra,4.8,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Abutilon otocarpum,Abutilon,1,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Acacia dictyophleba,Acacia,5,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Acacia georginae,Acacia,60,0.2,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Acacia ligulata,Acacia,5,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Aristida contorta,Aristida,7.75,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Atriplex nummularia,Atriplex,10.5,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Atriplex sp 2,Atriplex,3.5,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Crotalaria eremaea,Crotalaria,7.375,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Enchylaena tomentosa,Enchylaena,11.6,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Enneapogon polyphyllus,Enneapogon,15,0,1,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Eremophila macdonnellii,Eremophila,2,0,2,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Euphorbia tannensis,Euphorbia,2,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Fimbristylis dichotoma,Fimbristylis,6.666666667,0,2.666666667,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Grevillea stenobotrya,Grevillea,20,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Indigofera spp,Indigofera,5,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Lechenaultia divaricata,Lechenaultia,15,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Rulinga loxophylla,Rulinga,1,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Scaveola depauperata,Scaveola,15,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Sclerolaena spp,Sclerolaena,1,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Senna pleurocarpa,Senna,10,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Sida fibulifera,Sida,5,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Solanum quadriloculatum,Solanum,1,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Tephrosea rosea,Tephrosea,10,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC9,1,Triodia basedowii,Triodia,42.90322581,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Acacia bivenosa,Acacia,5,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Acacia cambagei,Acacia,42,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Atriplex nummularia,Atriplex,5,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Enchylaena tormentosa,Enchylaena,10,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Euphorbia tannensis,Euphorbia,1,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Fimbristylis dichotoma,Fimbristylis,1,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Goodenia cycloptera,Goodenia,1,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Grevillea stenobotrya,Grevillea,11.71428571,0.142857143,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Lechenaultia divaricata,Lechenaultia,5,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Ptilotus polystachyus,Ptilotus,4.25,0.083333333,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Scaveola depauperata,Scaveola,3,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Sclerolaena sp,Sclerolaena,2.333333333,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Sida fibulifera,Sida,2.333333333,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Tephrosea rosea,Tephrosea,2,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Triodia basedowii,Triodia,35.5862069,0,0,Alive
2006,Main Camp,100,Jun.06,2006-06-01,MC9,1,Triodia basedowii (alive),Triodia,16.4516129,0,0,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Aristida contorta,Aristida,1,0,1,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Dactyloctenium radulans,Dactyloctenium,1,0,0,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Eragrostis dielsii,Eragrostis,1,0,1,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Fimbristylis dichotoma,Fimbristylis,1,0,1,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Grevillea stenobotrya,Grevillea,10,0,0,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Sclerolaena spp,Sclerolaena,1,0,0,Alive
2009,Main Camp,119,Sep.09,2009-09-01,MC9,1,Triodia basedowii (alive),Triodia,15,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Aristida contorta,Aristida,6,0,3.833333333,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Crotalaria cunninghamii,Crotalaria,1,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Eriachne aristidea,Eriachne,4,0,4.5,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Euphorbia drummondii,Euphorbia,5.5,2,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Euphorbia tannensis,Euphorbia,5,5,1,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Grevillea stenobotrya,Grevillea,25,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Oldenlandia pterospora,Oldenlandia,1,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Paractaenum refractum,Paractaenum,1,0,4,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Portulaca pilsoa,Portulaca,1,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Ptilotus spp,Ptilotus,3,4.5,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Sida fibulifera,Sida,1,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Trachymene glaucifolia,Trachymene,5,0,0,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Triodia basedowii,Triodia,33.33333333,0,0.333333333,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MCA,12,Yakirra australiensis,Yakirra,5,0,3.75,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MCA,12,Aristida contorta,Aristida,12.5,0,3.666666667,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MCA,12,Crotalaria cunninghamii,Crotalaria,5,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MCA,12,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MCA,12,Eriachne aristidea,Eriachne,6.25,0,4.75,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MCA,12,Euphorbia drummondii,Euphorbia,10,5,3,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MCA,12,Euphorbia tannensis,Euphorbia,10,3,1,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MCA,12,Grevillea stenobotrya,Grevillea,25,0,0,Alive
